star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt,self_intro,gender
7.0,2.0,172.00000017881393,62.00000047683715,5.0,98.99999797344208,300.0000079125166,0.09999999951571226,Good,1
2.0,1.0,163.00000004470348,64.99999940395354,2.0,100.00000149011612,323.00000707805157,1.9999999903142454,i‘m lazy.,1
6.0,2.0,165.9999995827675,53.02702668309212,5.0,180.0000011920929,593.9999826550484,2.0878271877765653,Good at listen to other,2
3.0,2.0,173.50545793771744,80.00000119209288,3.0,122.29230552911758,0.0,2.7915523898601533,,1
5.0,1.0,176.9999998807907,55.0,3.0,140.0000035762787,814.0000258684158,2.7915523898601533,,1
7.0,1.0,173.50545793771744,60.00000059604644,3.0,87.00000047683716,332.9999898970127,9.799999673366546,No,1
8.0,2.0,180.00000059604645,64.99999940395354,2.0,110.99999994039536,455.99999928474426,2.7915523898601533,I am kind,1
6.0,2.0,160.0000003874302,64.00000035762787,3.0,95.00000178813934,286.99999657273287,2.0878271877765653,A girl.,2
10.0,2.0,168.0000004172325,56.99999988079071,4.0,100.00000149011612,415.2892762720585,0.08200000146403909,despair,1
12.0,1.0,173.50545793771744,67.40890741348265,3.0,87.00000047683716,0.0,0.0,Ah,1
6.0,2.0,184.99999940395355,67.40890741348265,3.0,87.00000047683716,415.2892762720585,2.7915523898601533,,1
8.0,2.0,167.00000002980232,67.40890741348265,5.0,120.00000029802322,99.99999884516001,0.9999999951571227,Good,1
6.0,2.0,179.00000095367432,70.0,3.0,87.99999952316284,119.99999672174451,2.0878271877765653,Show me the money!,2
12.0,1.0,173.50545793771744,84.99999999999999,4.0,120.00000029802322,415.2892762720585,1.9999999903142454,,1
12.0,2.0,173.50545793771744,80.00000119209288,3.0,180.0000011920929,1000.0000112056732,2.7915523898601533,smart and handson,1
7.0,1.0,172.00000017881393,73.00000071525572,1.0,200.0,415.2892762720585,2.7915523898601533,lol,1
6.0,1.0,162.00000044703484,53.02702668309212,3.0,132.25000202655792,799.9999904036522,4.000000095367431,Fintech,2
7.0,2.0,178.00000071525574,66.99999928474425,3.0,125.0,600.0000158250332,0.49999999757856134,Happy,1
5.0,2.0,180.00000059604645,82.99999833106993,3.0,122.29230552911758,49.999999422580004,2.7915523898601533,try everything,1
9.0,2.0,175.0,69.99999999999999,3.0,110.99999994039536,1.0000000062282197,2.7915523898601533,"Luke, I am Your Father",1
12.0,1.0,155.00000023841858,52.999999672174454,5.0,100.00000149011612,299.9999903738498,1.0000000238418578,BlingBling,2
5.0,2.0,180.00000059604645,74.99999880790709,2.0,122.29230552911758,500.0000056028366,5.000000068843365,I'm boring man.,1
6.0,1.0,173.50545793771744,64.99999940395354,4.0,87.00000047683716,199.99999769032001,10.00000013768673,prefect,1
10.0,1.0,164.00000020861626,70.99999904632567,1.0,95.00000178813934,150.0000039562583,2.7915523898601533,I love fishing.,1
6.0,2.0,170.00000029802322,60.00000059604644,4.0,120.00000029802322,649.9999981820583,2.7915523898601533,,1
9.0,1.0,160.0000003874302,53.02702668309212,3.0,132.25000202655792,536.0000103116035,2.0878271877765653,Marginalized,2
7.0,1.0,156.0000002682209,47.99999983608723,2.0,180.0000011920929,99.99999963492154,2.0878271877765653,Open mind,2
5.0,2.0,170.00000029802322,67.40890741348265,3.0,98.99999797344208,99.00000283867121,10.00000013768673,busy,1
2.0,1.0,168.0000004172325,73.00000071525572,3.0,180.0000011920929,415.2892762720585,7.999999961256981,,1
7.0,1.0,172.00000017881393,67.40890741348265,3.0,122.29230552911758,415.2892762720585,0.9999999951571227,,1
7.0,2.0,170.00000029802322,69.99999999999999,4.0,122.29230552911758,500.0000056028366,2.7915523898601533,Simple,1
12.0,1.0,173.0000001192093,69.99999999999999,5.0,100.00000149011612,199.99999769032001,0.0,IMMGT,1
1.0,1.0,175.0,81.99999928474425,2.0,90.00000208616257,300.0000079125166,0.1999999990314245,I'm so cute,1
6.0,1.0,173.0000001192093,62.999999523162835,4.0,122.29230552911758,415.2892762720585,6.000000157058239,Humorous person,1
6.0,1.0,173.0000001192093,67.40890741348265,4.0,122.29230552911758,415.2892762720585,6.000000157058239,Humorous person,1
7.0,1.0,182.00000047683716,74.99999880790709,1.0,120.00000029802322,19.999999769032,2.7915523898601533,hello world,1
6.0,2.0,160.0000003874302,49.99999985098839,2.0,100.00000149011612,50.000000294297934,3.0000000715255735,I am a nervous person.,2
4.0,2.0,160.0000003874302,53.02702668309212,3.0,144.9999988079071,138.00000138580796,4.000000095367431,Old,2
3.0,2.0,161.0000004172325,53.02702668309212,2.0,110.00000089406967,149.99999566376206,3.0000000715255735,,2
4.0,1.0,173.50545793771744,64.99999940395354,3.0,87.00000047683716,986.9999721050262,2.7915523898601533,,1
2.0,1.0,173.50545793771744,67.40890741348265,4.0,187.0000034570694,415.2892762720585,2.7915523898601533,Fuck you,1
12.0,1.0,165.0000005364418,53.02702668309212,3.0,110.00000089406967,898.9999961853026,2.0000000476837156,I am a good people,2
1.0,2.0,162.00000010430813,50.000000298023224,2.0,122.29230552911758,1233.9999868869781,2.7915523898601533,handsome,1
6.0,1.0,173.50545793771744,73.9999997615814,3.0,200.0,415.2892762720585,1.9999999903142454,,1
4.0,2.0,155.00000023841858,53.02702668309212,4.0,180.0000011920929,299.9999903738498,0.0,Human.,2
6.0,2.0,173.50545793771744,67.40890741348265,3.0,123.00000190734863,122.99999801069498,2.7915523898601533,one sentence,1
11.0,2.0,178.00000071525574,68.00000011920928,5.0,120.00000029802322,1099.9999759197235,0.09999999951571226,Gentle,1
12.0,1.0,176.00000083446503,64.00000035762785,4.0,100.00000149011612,119.99999861419201,5.000000068843365,,1
6.0,2.0,178.00000071525574,55.0,4.0,50.0,0.0,2.7915523898601533,Dank,1
1.0,2.0,169.86999988555908,67.40890741348265,3.0,133.00000131130219,222.0000008493662,2.7915523898601533,viewer,1
9.0,2.0,170.00000029802322,64.99999940395354,2.0,124.00000095367432,150.0000039562583,0.9999999951571227,,1
7.0,1.0,173.50545793771744,82.99999833106993,3.0,147.99999594688416,415.2892762720585,2.7915523898601533,Incredible,1
4.0,2.0,172.00000017881393,68.00000011920928,3.0,122.29230552911758,530.0000223219395,2.7915523898601533,GGININDER,1
9.0,1.0,173.50545793771744,66.00000023841856,3.0,122.29230552911758,415.2892762720585,2.7915523898601533,Family,1
4.0,1.0,158.00000032782555,59.99999952316284,2.0,134.99999940395355,540.0749871730804,1.0000000238418578,Brilliant,2
12.0,1.0,173.50545793771744,50.000000298023224,3.0,130.00000417232513,399.99999538064003,2.7915523898601533,A man likes to dream.,1
10.0,1.0,176.00000083446503,67.40890741348265,2.0,100.00000149011612,799.9999907612801,0.9999999951571227,Cool,1
6.0,2.0,178.00000071525574,67.40890741348265,4.0,180.0000011920929,512.0000031888485,0.8699999911338091,"I'm a super cool rapper, yo.",1
3.0,2.0,173.50545793771744,55.0,4.0,110.00000089406967,866.0000002384186,1.9999999903142454,,1
7.0,1.0,173.50545793771744,67.40890741348265,4.0,87.99999952316284,399.99999538064003,0.009999999806168489,,1
1.0,2.0,173.0000001192093,68.99999916553496,4.0,120.00000029802322,279.999996766448,1.9999999903142454,I am geek.,1
5.0,1.0,168.0000004172325,69.99999999999999,3.0,120.00000029802322,399.99999538064003,2.7915523898601533,Show me what you got?,1
7.0,2.0,175.0,60.999999642372124,3.0,87.00000047683716,1030.9999784231186,2.7915523898601533,Amazing,1
7.0,1.0,165.0000001490116,62.00000047683715,3.0,87.00000047683716,300.0000079125166,0.8699999911338091,Nihilisim,1
5.0,1.0,165.0000001490116,62.00000047683715,3.0,87.00000047683716,300.0000079125166,0.8699999911338091,Nihilisim,1
7.0,2.0,176.00000083446503,60.00000059604644,3.0,100.00000149011612,415.2892762720585,0.0,Very handsome.,1
6.0,1.0,167.99999964237213,53.02702668309212,4.0,132.25000202655792,799.9999904036522,4.1,Never say never,2
7.0,2.0,170.00000029802322,49.00000035762787,1.0,121.99999839067459,1028.999986410141,9.000000049471856,?,1
7.0,2.0,172.00000017881393,58.00000071525574,3.0,122.29230552911758,600.0000158250332,0.1999999990314245,Curious,1
5.0,1.0,182.00000047683716,68.00000011920928,5.0,144.9999988079071,500.0000056028366,2.7915523898601533,I am intelligent.,1
7.0,2.0,173.50545793771744,72.00000166893004,5.0,120.00000029802322,250.0000028014183,0.49999999757856134,I'm so handsome.,1
7.0,2.0,155.00000023841858,47.00000002980232,3.0,124.00000095367432,279.999999910593,0.5000000119209289,,2
6.0,2.0,174.00000005960464,85.99999904632567,5.0,100.00000149011612,4.999999942258,2.7915523898601533,You don't have a beauty without a beat.,1
3.0,2.0,160.0,55.0,3.0,122.29230552911758,415.2892762720585,2.7915523898601533,,1
7.0,2.0,165.0000001490116,67.40890741348265,4.0,120.00000029802322,415.2892762720585,1.1000000412017108,Intelligent,1
1.0,1.0,175.0,67.40890741348265,5.0,100.00000149011612,1000.0000112056732,0.05999999738298357,I’m handsome,1
12.0,2.0,175.0,62.00000047683715,3.0,110.00000089406967,262.0000003874302,0.11999999476596714,Patient and careful,1
7.0,2.0,173.50545793771744,67.40890741348265,3.0,122.29230552911758,199.99999769032001,3.4999999365210535,Hellow world,1
2.0,2.0,152.6999999731779,53.02702668309212,4.0,100.00000149011612,877.0000066757202,0.6499999910593032,,2
7.0,2.0,174.00000005960464,67.40890741348265,3.0,150.00000298023224,600.0000158250332,1.9999999903142454,"Stay hungry, stay foolish",1
11.0,2.0,173.50545793771744,67.40890741348265,3.0,121.99999839067459,415.2892762720585,2.7915523898601533,.,1
7.0,1.0,183.9000004529953,58.99999976158142,3.0,180.0000011920929,3.0000001075677574,2.7915523898601533,Six six six,1
12.0,1.0,173.50545793771744,67.40890741348265,1.0,121.99999839067459,415.2892762720585,2.7915523898601533,.,1
4.0,1.0,190.0,99.0000009536743,1.0,50.0,415.2892762720585,2.7915523898601533,God Damon looser,1
5.0,1.0,165.0000001490116,80.00000119209288,2.0,122.29230552911758,399.99999538064003,0.49999999757856134,123,1
12.0,2.0,173.50545793771744,66.00000023841856,5.0,122.29230552911758,415.2892762720585,5.000000068843365,smart,1
7.0,1.0,172.00000017881393,70.99999904632567,3.0,100.00000149011612,79.999999076128,3.0000000785291197,Hello World,1
12.0,2.0,180.99999964237213,67.40890741348265,5.0,122.29230552911758,99.99999884516001,2.7915523898601533,I don’t know,1
12.0,2.0,173.0000001192093,67.40890741348265,3.0,130.00000417232513,415.2892762720585,0.9999999951571227,,1
7.0,1.0,171.00000023841858,73.00000071525572,2.0,122.29230552911758,399.99999538064003,1.9999999903142454,,1
7.0,2.0,167.00000002980232,62.999999523162835,3.0,122.29230552911758,415.2892762720585,2.7915523898601533,,1
3.0,1.0,155.00000023841858,47.99999983608723,3.0,133.00000131130219,540.0749871730804,2.0878271877765653,Hello world,2
7.0,1.0,173.0000001192093,73.00000071525572,3.0,50.0,4.999999942258,0.49999999757856134,Oh,1
6.0,1.0,160.0000003874302,53.02702668309212,5.0,145.9999978542328,499.99997448921204,8.2,"I'm a common girl, just like others.",2
8.0,2.0,168.0000004172325,62.999999523162835,2.0,80.00000044703484,328.0000098645687,1.9999999903142454,,1
5.0,1.0,161.03214240074158,49.000000044703484,3.0,87.00000047683716,540.0749871730804,2.0878271877765653,Hi,2
11.0,2.0,167.00000002980232,53.00000011920929,3.0,80.00000044703484,415.2892762720585,5.000000068843365,humorous,1
4.0,2.0,157.00000029802322,70.0,4.0,121.99999839067459,349.9999930262565,0.7899999797344207,I don't want to be defined.,2
5.0,2.0,167.99999964237213,49.000000044703484,1.0,87.00000047683716,540.0749871730804,2.0878271877765653,Hi,2
10.0,1.0,172.00000017881393,70.99999904632567,3.0,100.00000149011612,79.999999076128,3.0000000785291197,Hello World,1
12.0,1.0,178.99999976158142,73.00000071525572,4.0,101.0000005364418,415.2892762720585,2.7915523898601533,Cool,1
11.0,2.0,173.50545793771744,67.40890741348265,5.0,200.0,256.00000159442425,7.999999961256981,,1
12.0,2.0,180.00000059604645,66.00000023841856,4.0,122.29230552911758,9.999999884516,2.7915523898601533,Smart,1
6.0,1.0,161.03214240074158,47.99999983608723,4.0,132.25000202655792,699.9999850988388,5.000000119209289,I am who I am,2
4.0,2.0,178.99999976158142,85.99999904632567,4.0,122.29230552911758,351.0000090301037,0.00014999999663814378,,1
7.0,2.0,184.99999940395355,84.99999999999999,3.0,90.00000208616257,99.99999884516001,10.00000013768673,Zzzz,1
4.0,2.0,173.50545793771744,66.00000023841856,2.0,180.0000011920929,0.0,0.0,123,1
10.0,2.0,178.00000071525574,67.40890741348265,4.0,130.00000417232513,199.99999769032001,3.9999999806284907,Less is more,1
12.0,2.0,180.00000059604645,67.40890741348265,4.0,180.0000011920929,415.2892762720585,0.9999999951571227,Smart,1
6.0,2.0,161.0000004172325,49.99999985098839,2.0,120.00000029802322,540.0749871730804,2.0878271877765653,Beautiful,2
2.0,2.0,164.00000020861626,67.40890741348265,2.0,115.00000059604645,415.2892762720585,0.9999999951571227,Always smile,1
7.0,1.0,180.00000059604645,67.40890741348265,3.0,100.00000149011612,99.99999884516001,2.7915523898601533,Hello,1
8.0,1.0,173.50545793771744,99.99999999999999,3.0,200.0,415.2892762720585,2.7915523898601533,GOAT,1
6.0,2.0,154.00000020861626,53.02702668309212,5.0,120.00000029802322,540.0749871730804,0.010000000009313224,,2
7.0,1.0,173.50545793771744,66.00000023841856,3.0,110.00000089406967,559.999993532896,0.9999999951571227,Good,1
4.0,2.0,172.00000017881393,69.99999999999999,3.0,150.00000298023224,1211.999983727932,0.9999999951571227,XD,1
5.0,1.0,170.00000029802322,62.999999523162835,3.0,143.99999976158142,628.999991029501,1.3999999932199716,,1
7.0,2.0,174.00000005960464,67.40890741348265,3.0,96.99999988079071,29.999999653548002,0.9999999951571227,couchpotatos,1
10.0,2.0,167.00000002980232,47.00000002980232,2.0,87.00000047683716,86.99999956414104,2.7915523898601533,Sleep,1
3.0,2.0,165.0000001490116,56.99999988079071,5.0,180.0000011920929,599.0000198185444,0.29999999854713677,,1
6.0,1.0,162.00000044703484,53.99999988079071,4.0,110.00000089406967,265.00000706315035,1.0000000238418578,Nice,2
7.0,2.0,170.00000029802322,67.40890741348265,3.0,51.00000002421439,0.0,6.7699998229742055,hopeless,1
7.0,2.0,173.0000001192093,58.00000071525574,5.0,130.00000417232513,199.99999769032001,2.7915523898601533,Good Morning,1
7.0,2.0,173.0000001192093,58.00000071525574,3.0,130.00000417232513,415.2892762720585,2.7915523898601533,,1
8.0,2.0,171.00000023841858,44.00000020861626,4.0,100.00000149011612,300.0000079125166,2.409999974370003,I'm nice,1
7.0,2.0,172.00000017881393,53.00000011920929,3.0,100.00000149011612,99.99999884516001,5.000000068843365,handsome,1
11.0,1.0,163.00000047683716,55.00000008940697,3.0,110.00000089406967,299.9999903738498,0.0,misaka mikoto,2
12.0,1.0,178.99999976158142,73.00000071525572,4.0,101.0000005364418,399.99999538064003,2.7915523898601533,Cool,1
12.0,2.0,180.00000059604645,80.00000119209288,3.0,122.29230552911758,802.9999787807465,0.0,,1
6.0,2.0,161.03214240074158,58.00000071525574,3.0,180.0000011920929,833.9999741911888,0.0030000000027939674,,2
5.0,2.0,176.00000083446503,64.99999940395354,5.0,180.0000011920929,415.2892762720585,0.49999999757856134,The color of Happy is orange,1
6.0,1.0,151.0000001192093,52.999999672174454,5.0,100.00000149011612,199.99999831616876,1.0000000238418578,I’m happy.,2
7.0,2.0,170.00000029802322,67.40890741348265,2.0,120.00000029802322,412.9999889731407,2.7915523898601533,Handsome,1
6.0,2.0,161.03214240074158,49.000000044703484,5.0,130.00000417232513,402.9999942481517,2.0878271877765653,,2
5.0,1.0,173.0000001192093,55.0,5.0,122.29230552911758,500.0000056028366,2.7915523898601533,,1
7.0,2.0,167.00000002980232,66.99999928474425,2.0,130.00000417232513,415.2892762720585,3.0000000785291197,,1
7.0,2.0,167.00000002980232,67.40890741348265,2.0,130.00000417232513,300.0000079125166,2.7915523898601533,Awesome,1
7.0,2.0,180.00000059604645,76.00000143051146,5.0,132.0000022649765,250.0000028014183,2.7915523898601533,I'm a positive person.,1
10.0,2.0,173.50545793771744,72.00000166893004,4.0,127.99999713897705,156.99999875575304,1.199999994188547,Takami Chika <3,1
4.0,1.0,190.0,67.40890741348265,1.0,50.0,415.2892762720585,2.7915523898601533,,1
5.0,2.0,165.0000001490116,67.40890741348265,2.0,130.00000417232513,399.99999538064003,0.49999999757856134,123,1
12.0,2.0,172.00000017881393,66.00000023841856,5.0,180.0000011920929,415.2892762720585,5.000000068843365,smart,1
10.0,1.0,172.00000017881393,67.40890741348265,3.0,122.29230552911758,79.999999076128,3.0000000785291197,Hello World,1
12.0,1.0,180.99999964237213,67.40890741348265,3.0,200.0,99.99999884516001,2.7915523898601533,I don’t know,1
12.0,2.0,173.0000001192093,60.00000059604644,5.0,130.00000417232513,415.2892762720585,0.9999999951571227,Hungry,1
7.0,2.0,173.50545793771744,73.00000071525572,2.0,180.0000011920929,399.99999538064003,2.7915523898601533,Handsome,1
7.0,2.0,173.50545793771744,62.999999523162835,5.0,144.9999988079071,415.2892762720585,0.9999999951571227,,1
3.0,2.0,155.00000023841858,47.99999983608723,3.0,133.00000131130219,1100.0000063180921,5.000000119209289,Hello world,2
7.0,1.0,173.0000001192093,73.00000071525572,3.0,50.0,4.999999942258,2.7915523898601533,,1
6.0,1.0,160.0000003874302,55.00000008940697,5.0,145.9999978542328,499.99997448921204,8.2,"I'm a common girl, just like others.",2
8.0,2.0,168.0000004172325,62.999999523162835,3.0,80.00000044703484,328.0000098645687,1.9999999903142454,Fat man,1
5.0,1.0,161.03214240074158,49.000000044703484,3.0,87.00000047683716,540.0749871730804,2.0878271877765653,Hi,2
7.0,2.0,167.00000002980232,53.00000011920929,4.0,80.00000044703484,415.2892762720585,2.7915523898601533,humorous,1
4.0,2.0,157.00000029802322,70.0,4.0,121.99999839067459,540.0749871730804,0.7899999797344207,I don't want to be defined.,2
5.0,1.0,167.99999964237213,49.000000044703484,1.0,87.00000047683716,540.0749871730804,2.0878271877765653,Hi,2
10.0,1.0,172.00000017881393,70.99999904632567,3.0,100.00000149011612,79.999999076128,3.0000000785291197,,1
12.0,1.0,178.99999976158142,73.00000071525572,4.0,101.0000005364418,399.99999538064003,2.7915523898601533,,1
11.0,2.0,173.50545793771744,67.40890741348265,5.0,122.29230552911758,415.2892762720585,2.7915523898601533,QAQ,1
12.0,2.0,173.50545793771744,66.00000023841856,4.0,180.0000011920929,9.999999884516,0.9999999951571227,Smart,1
5.0,2.0,155.00000023841858,47.99999983608723,4.0,132.25000202655792,699.9999850988388,5.000000119209289,I am who I am,2
4.0,2.0,178.99999976158142,67.40890741348265,3.0,134.99999940395355,351.0000090301037,2.7915523898601533,peace,1
7.0,2.0,184.99999940395355,84.99999999999999,4.0,90.00000208616257,99.99999884516001,10.00000013768673,Zzzz,1
4.0,2.0,180.00000059604645,66.00000023841856,3.0,180.0000011920929,415.2892762720585,0.0,123,1
10.0,1.0,178.00000071525574,62.999999523162835,4.0,130.00000417232513,199.99999769032001,2.7915523898601533,Less is more,1
12.0,2.0,180.00000059604645,66.00000023841856,3.0,180.0000011920929,9.999999884516,2.7915523898601533,,1
6.0,2.0,161.0000004172325,49.99999985098839,2.0,120.00000029802322,149.99999566376206,2.0878271877765653,,2
2.0,2.0,164.00000020861626,66.00000023841856,3.0,115.00000059604645,415.2892762720585,0.9999999951571227,Always smile,1
4.0,1.0,180.00000059604645,69.99999999999999,4.0,100.00000149011612,99.99999884516001,2.7915523898601533,Hello,1
7.0,1.0,173.50545793771744,99.99999999999999,1.0,200.0,415.2892762720585,2.7915523898601533,GOAT,1
3.0,2.0,154.00000020861626,46.00000002235174,5.0,120.00000029802322,70.000000692904,0.010000000009313224,Optimistic,2
8.0,1.0,175.0,66.00000023841856,3.0,110.00000089406967,559.999993532896,0.9999999951571227,,1
4.0,2.0,172.00000017881393,69.99999999999999,3.0,150.00000298023224,415.2892762720585,0.9999999951571227,XD,1
5.0,2.0,170.00000029802322,62.999999523162835,2.0,143.99999976158142,628.999991029501,1.3999999932199716,,1
7.0,2.0,174.00000005960464,66.99999928474425,3.0,96.99999988079071,29.999999653548002,0.9999999951571227,,1
10.0,2.0,173.50545793771744,47.00000002980232,2.0,122.29230552911758,86.99999956414104,0.0,Sleep,1
3.0,2.0,173.50545793771744,56.99999988079071,3.0,180.0000011920929,415.2892762720585,2.7915523898601533,OAO,1
10.0,1.0,162.00000044703484,53.02702668309212,4.0,132.25000202655792,265.00000706315035,1.0000000238418578,,2
4.0,2.0,170.00000029802322,55.0,3.0,122.29230552911758,0.0,6.7699998229742055,hopeless,1
7.0,2.0,173.0000001192093,58.00000071525574,3.0,130.00000417232513,199.99999769032001,2.7915523898601533,Good Morning,1
7.0,2.0,173.0000001192093,58.00000071525574,5.0,130.00000417232513,199.99999769032001,2.7915523898601533,Good Morning,1
8.0,2.0,171.00000023841858,44.00000020861626,4.0,100.00000149011612,300.0000079125166,2.409999974370003,I'm nice,1
7.0,2.0,173.50545793771744,53.00000011920929,3.0,100.00000149011612,99.99999884516001,5.000000068843365,handsome,1
11.0,1.0,163.00000047683716,55.00000008940697,3.0,132.25000202655792,299.9999903738498,0.0,misaka mikoto,2
7.0,1.0,178.99999976158142,73.00000071525572,4.0,101.0000005364418,399.99999538064003,2.7915523898601533,Cool,1
12.0,2.0,180.00000059604645,67.40890741348265,4.0,101.0000005364418,415.2892762720585,0.0,Lazy,1
11.0,2.0,156.0000002682209,58.00000071525574,3.0,180.0000011920929,540.0749871730804,0.0030000000027939674,I don't know.,2
7.0,2.0,176.00000083446503,67.40890741348265,5.0,122.29230552911758,399.99999538064003,0.49999999757856134,The color of Happy is orange,1
